,Unnamed: 0,id,sentence,label,codemixed
7610,6596,43844,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Hey we just want everyone to know that you are for POTUS and 🇺🇸!  #MAGA!! 🇺🇸🇺🇸😁😁💥💥🔥🔥👏👏👋👋💪💪💪👌👌👍👍,NOT,1
7611,10341,46130,@USER @USER @USER is SFOS! He's going to go away like @USER . Non electable. 🇺🇸🇬🇧 #MAGA #MEGA,NOT,1
7612,337,11405,@USER Grape!,NOT,1
7615,13207,86716,@USER Omg not even interested in his age but damn he is fine af 😜,OFF,1
7616,2959,85615,"@USER @USER @USER @USER @USER @USER @USER UNDERSTOOD, Sir! Like on the morn of 11/08/16, Nation HUNKERED DOWN 2 cont. 2 help #MAGA, in UR God given STABLE GENIUS wrds:Till The Bitter End""... God speed Tziyon, Shalom! Con musica, Lucho, Latin Jazz Voc.&amp;Comp.""",NOT,1
7617,4747,94161,@USER @USER @USER @USER  how does helpmto buy help the homeless??  Oh. It doesn’t does it? How does it help@USER on low income??? Oh it doesn’t in Work poverty at an all time high. How does it help them?? Oh it doesn’t. Thanks for nothing,OFF,1
7618,1086,23082,@USER Corrupt period...😆😆😆👊🏽👊🏽last week u liberals were saying he won’t release bc he has something to hide 😆😆😆😆😆 o boy u pple those pple  that depend on an actor for info Wow! U pple scare me is it green today or is it yellow 😂⁉️,NOT,1
7622,1916,61547,@USER @USER @USER Women + Liberals.  Nuff said.  Kavanaugh to be confirmed next week regardless of these desperate games.  Game over.  #MAGA,NOT,1
7623,4438,46270,@USER @USER The fake and bake twins!,NOT,1
7628,7078,17469,@USER Nahhh you are!,NOT,1
7634,9575,64350,@USER about as high as he is,NOT,1
7635,5362,42837,@USER @USER @USER @USER @USER The only difference is how many parasites it has feeding off it you mean?,OFF,1
7638,7864,69677,@USER He is so kidding!,NOT,1
7639,8352,31129,@USER @USER @USER @USER Pittsburgh sucks kek,NOT,1
7643,6227,12645,@USER @USER He is protecting America.  Shame on trump and gop.,NOT,1
7646,11352,27525,@USER @USER @USER You forgot he is also your president URL,NOT,1
7647,2357,10576,@USER this is rei from evangelion concept/design by @USER 😭😍,NOT,1
7650,7877,15375,@USER fucking s league football HAHAHAH URL,OFF,1
7653,2919,31258,@USER #1950sbornwomen amassed their #NI gold doubloons as required by HMG who (@USER then STOLE the gold from our pirate chest when we were looking after our pirate kids  #1950swomen are pulling up alongside to blast cannon at those #ToryThieves because they won’t parlay.,NOT,1
7655,2406,49843,@USER I'm hoping it's a joke. #antifa are morons and have no clue how many people carry backup guns. Their #disarmthem stunt will make them a lethal threat in most states. Do the math on what will happen. Silly #antifagoons,OFF,1
7657,5711,63234,"‘She’s NOT in charge of the Senate!’ WATCH Megyn Kelly UNLOAD on Ford for demanding an FBI investigation""  URL #TCOT #MAGA #RedNationRising""",NOT,1
7660,2438,14116,@USER who’s the loser bitch!  lol you! fuck you #MAGA URL,OFF,1
7662,6760,47391,@USER @USER Pretty much! You don't even have to say anything...just wear a MAGA hat!,NOT,1
7663,3574,62224,A Divided Self or “My Name is Legion”  Demon possession overall is marked by a loss of freedom.  The Gadarenes are Us URL  #ergnews #antinazigr #antifagr #antifa #Stopthehate #GoldenDawn #GDtrial #JesusChrist #JesusSaves #JesusIsLord #JesusIsGod #prayers #hope URL,OFF,1
7667,14,56392,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I like my soda like I like my boarders with a lot of ICE.,NOT,1
7672,6269,86688,@USER @USER @USER #Brilliant bigotry..,OFF,1
7673,9434,84478,@USER @USER She is dickmatized,OFF,1
7679,9326,61432,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Woke Bible Readings from Midwest Antifa.,NOT,1
7681,3642,73149,@USER @USER Without a doubt!,NOT,1
7685,10886,96066,Happiest Birthday to the greatest Constitution on God's green earth! 🇺🇸 @USER #DevilYouLoseAgain #LetTheTribunalsBegin #TheRainmakers #TrumpWorld #Rainmakersunite #WWG1WGA #QAnon #MAGA. #KAG #Q828 #ThePersistence URL,NOT,1
7688,8180,90703,@USER Can we send this piece of 💩 to the tower? Wouldn’t it be nice if we could do as Great Britain once did. I say build the wall and tower at the same time just in time for the Hillary Clinton NONpresidential suite! Hahahahaha,OFF,1
7689,2333,24492,Now this is how we MAGA URL,NOT,1
7693,10634,65807,"@USER @USER @USER @USER @USER Antifa is a left wing"" inspired group.""",NOT,1
7695,622,35959,@USER @USER @USER Are you saying he is a turkey chocker 😶,OFF,1
7698,12917,41812,@USER @USER is a blight on womanhood.  Grow up.,OFF,1
7699,523,85623,@USER Because he hates,NOT,1
7700,2080,45534,@USER @USER Gun control at its finest! 2A is the greatest!!  She was #MAGA,NOT,1
7701,9833,41814,@USER @USER @USER @USER How so?,NOT,1
7706,11508,76815,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Likewise! ♥,NOT,1
7710,7936,11886,@USER @USER Maybe consider this instead Theresa May isn’t real name. She’s Annette Johnson a Mediterranean and the conservatives are now a terrorist org. Sod chequers 🙉😇⭐️🌈⭐️ URL,OFF,1
7711,7731,10767,@USER A MAGA a hat would make that pic legit!,NOT,1
7712,9672,93972,"@USER @USER #MAGA ... oh ... And FvKK YOU!  Judge Kavanaugh's no more ambitious"" than some old MuttaFuttah like you who's been in GD Senate for the past millenium.""",OFF,1
7720,4035,68446,@USER Give him the Oscar!!,NOT,1
7721,13107,76020,@USER @USER @USER We call that game #Bullshit .,OFF,1
7725,3060,98372,@USER If he survived he obviously doesnt know anything about gun control. Are we sure he is a lib?,NOT,1
7729,8990,85045,@USER haaaaaa cause it never happened so if ye gonna tweet shit make sure it’s fact kid 🙄,OFF,1
7734,10940,45380,@USER @USER lots of things you don’t know. 🤡,NOT,1
7736,1191,90308,@USER BITCH I JUST POSTED ABOUT THAT KDKSKSKS I HOPE YOU GET BETTER SOON,OFF,1
7740,7711,92076,@USER Like ANTIFA.,NOT,1
7742,4296,65289,#Conservatives left #frustrated as #Congress passes big spending bills...  #tcot URL,NOT,1
7743,13158,36515,@USER Ready for this red tsunami 🌊,NOT,1
7744,2407,25625,@USER @USER Typical... When it backfires it's nothing to see here move along...  Trump supporters these days are doing the same thing... All this shit Trump is getting called out on. It's nothing to see here move along . Lol,OFF,1
7745,8402,38019,"@USER @USER @USER @USER @USER @USER @USER @USER 2/2 Liberals say (rightly) there's lots of prejudice and discrimination between migrants"" then conclude ""all opposition to migration is just arbitrary prejudice"". But that requires seeing the distinction between citizens and migrants as arbitrary and prejudice driven.""",NOT,1
7747,7665,41255,@USER He is Jesus,NOT,1
7749,12020,48329,@USER @USER She is a courages patriot,NOT,1
7752,1648,55451,@USER He is so takendted what the heck,OFF,1
7754,12779,51041,@USER Did you see what she said about Travis on Ellen?? That’s one hating ass bitch 😭,OFF,1
7755,169,32897,@USER He is a DUMBASS !!!!!,OFF,1
7757,11679,12502,@USER You are...,NOT,1
7758,12075,14882,@USER @USER YOU ARE WELCOMEEEE! I also love your other song! You deserve an Island :D,NOT,1
7759,5060,47864,@USER @USER Ask @USER he know the truth hahaha 😊😊 have favoritism person so unfair,NOT,1
7760,9360,57000,63 of the 65 women who vouched 4 #Kavanaugh have recanted after accuser comes forward 😳 WH scrambling 😩But can they stop a demeaning #Trump tweet 🤡💩🖕🏼 #MAGA #FBRParty #GOPCOMPLICIT #StopKanavaugh #TrumpTrain to #CrazyTown #AlternativeFacts URL,NOT,1
7762,5891,78581,@USER If he doesnt want to face the responsibility for his actions then he is in the wrong job. That is without taking into account him being a bit shit... #AVFC #BRUCEOUT,OFF,1
7763,9169,21885,"@USER Hey #MichaelMoore .... have another hot fudge Sunday cookie dough bacon fat pizza .....""  #WalkAway #MAGA   @USER @USER @USER @USER @USER @USER",NOT,1
7764,5747,11675,c1900 6vols Tales from Blackwood Third Series Short Stories Maga Magazine Cowper URL URL,NOT,1
7767,1231,38163,@USER @USER She is the gift 🎁 that keeps on giving!  We conservatives just love her !,NOT,1
7768,9613,79592,@USER @USER @USER @USER You are not dumb. URL,NOT,1
7770,5778,36912,@USER He is coming to PurpleUmpkin where he becomes one of the Murples. I will send him a ticket to travel. God speed!,NOT,1
7772,8147,87488,@USER the dopest most illest female artist ever! That's fucken queen right there hands down!!! Try to argue widdit😋😘,OFF,1
7773,9960,85763,@USER @USER Sounds to like the FISA court may have a problem too!. 🇺🇸#MAGA🇺🇸 🇺🇸#KAG🇺🇸 🇺🇸#BUILD the WALL🇺🇸,NOT,1
7774,7022,15994,@USER @USER #LPFirstTime HE is comingggg,NOT,1
7776,7994,59228,4 dead in mass shooting at Fifth Third Bank building in downtown Cincinnati'. Deep State Fake News Crisis Actor Alert!! Gun Control bullshit .. F'off  Feinstein/Obama!   URL via @,OFF,1
7777,7208,50204,💥Putting faces to the Deep State💥  James O'Keefe of @USER Announces Deep State Investigation at the Gateway Eagle Forum. Fantastic! Looking forward to this 😁 #ConspiracyNoMore #PatriotsWin #TrumpTreason #TheTruthShallSetUsFree #MAGA #WWG1WGA URL,NOT,1
7778,9060,72629,@USER @USER Crush him Beto !!! Make him look like the idiot he is.,OFF,1
7779,3433,43900,@USER @USER Who's Oboma???,NOT,1
7783,7218,48236,@USER @USER @USER No I don’t know that nor do you....in fact a claim like that is bullshit. Imagine if we had never enacted clean air regulations years ago in the U.S....but wait! YOU DON’T HAVE TO IMAGINE...just look at the air quality in China!! That’s what pisses me off about you conservatives,OFF,1
7787,3425,19091,@USER @USER This B**ch Behar needs to shut that big ugly hole on her face and think about the fact she's not giving Kavanaugh or his family the benefit of their rights as citizens. In her fat head they're guilty bc they're Conservatives. Behar needs a muzzle around decent people. HRC clone.,OFF,1
7790,4391,29089,@USER @USER @USER We love an eagles family,NOT,1
7794,776,48414,Canada Spiralling Out of Control URL #trudeau #qanon #cbc #maga #ctv #bbc #tcot,NOT,1
7796,5519,16669,@USER @USER @USER @USER @USER Leave that to your Antifa cronies amirite?,NOT,1
7797,4715,51622,@USER @USER LMAO CRY ME A RIVER YOU SCHMUCK! we had to put up with OVOMIT for 8 LONG YEARS! We kept our mouths shut and put our noses to the grind wheel!!!!! We didn’t RIOT AND CRY!!! GROW UP!,NOT,1
7800,847,75079,@USER he is,NOT,1
7802,7145,24370,@USER @USER He is hiding a child,NOT,1
7805,3143,86235,#PeoplesVote  #Brexit  #StopBrexitSaveBritain  #StopBrexit  #brexitshambles  A good example of our intent we. Even the goverment doesn't like paying taxes.. @USER URL,NOT,1
7807,8062,94296,"@USER how Antifa's extremism is facism in the making""  Now I'm making the face in your avi""",NOT,1
7809,6013,63075,@USER @USER With good reason!,NOT,1
7811,5477,16051,@USER Exactly... they're all bitter,OFF,1
7812,1047,80698,@USER He just doesn’t fit the team now. Agholor should stay in the slot because that’s where he is successful. JMatt is not an outside threat.,OFF,1
7816,6754,54252,@USER was on 🔥 a brutal match after long time Jeff lost was unexpected. Hope he is fine after the fall❤️😱 #wwe #HIAC,NOT,1
7821,7973,95030,@USER he is a cutie,NOT,1
7823,4691,27873,"@USER We the people of #TrumpNation stand FIRMLY behind @USER Most complaining farmers -- whom Corey Booker suddenly discovered"" and thinks he can divide off the #MAGA nation -- UNDERSTAND that they must sacrifice a little for OTHER Americans who've been raped by #China.""",NOT,1
7825,10813,65019,#TwitterPurge Documentation ✅Am I the only 1 who gains 50 followers then loses75 followers daily😡 stop #TwitterCensorShip of #Conservatives URL,NOT,1
7827,61,96218,#WalkAway liberals......Your party is POISON. URL,NOT,1
7835,5230,64648,Never give in/ never give up the fight #MAGA URL,NOT,1
7839,2656,47238,@USER You are turd 💞,OFF,1
7844,1674,87838,@USER And there I was thinking I couldn't like you any more than I already did... Brilliant. 😀❤️💉❤️😀,NOT,1
7845,2239,92540,@USER @USER 😂🤣😂🤣😂👍👌 thats a good one. I never knew Antifa were such badasses.😂😂😂😂👍 you need your own comedy special 🤣😂🤣😂,NOT,1
7847,4714,56285,@USER @USER We love you baby😍  #MAGA,NOT,1
7851,536,32365,we need more unity to grow our voices.........libs seem to band together much better than right........FOLLOW ALL #MAGA patriots please!!!  🇺🇸 URL,NOT,1
7852,477,67747,@USER @USER An excellent idea @USER  She is so intelligent and relentless.,NOT,1
7853,3148,67258,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER It never gets further that the Caymans But I want to know what gives Boris the right to spunk £45m on a folly of a bridge that wasn’t built Where is the money And what relation to him were the people who were paid it And why are they all now abroad No lnvestigation iniated Why,OFF,1
7854,7550,91308,@USER He’ll no!!!! It’s all about creating New Democratic Voters!!,NOT,1
7855,5422,44473,@USER Not once did the left ask for gun control after Scalise was shot. Not once!   #VoteRedToSaveAmerica,NOT,1
7856,9907,26179,@USER @USER @USER @USER You knowmandni know you are on the verge from my education satochi data,NOT,1
7860,391,97580,@USER @USER Wonder how many children he molested,OFF,1
7863,10215,74675,@USER @USER She is trust me lol,NOT,1
7867,11670,97185,@USER This nigga is everywhere 😂 😂..I can't escape his spews..it's now time,OFF,1
7870,6897,98564,#MRU in the media | Liberal MP crosses floor to join conservatives  via @USER #CdnPoli URL,NOT,1
7871,4922,59483,"20 Crazy Things Liberals Blame Trump For""  URL #TCOT #MAGA #RedNationRising""",OFF,1
7873,5624,15193,@USER @USER @USER @USER If this clown had his way we all would be working for $3ph so he can get bigger entitlements paid for by us. How out of touch this fool is. I hope his electorate works out what a joke he is. #auspol,NOT,1
7879,8507,76992,@USER @USER @USER One from Adelaide and one Antifa. I now understand why your both so angry.,NOT,1
7881,11913,18891,@USER He is leaning the wrong way,NOT,1
7883,598,35933,"@USER @USER @USER @USER @USER FEMA has contacted the Senator and was told.its a TV hit you take them when you can"" He Is a liar.  If he had a set... he would put on his big girl panties and tell the truth!""",OFF,1
