,Unnamed: 0,id,tweet,aggression,codemixed
3089,3089,1.583593100009943e+18,"@MASK It's odd that we know that government agencies have a history of being weaponized, a history of falsifying evidence, and a history of breaking laws to find convictions in a witch-hunt, but when Trump, or any other rich asshole mentions it, suddenly that history is inapplicable. ",1,0
516,516,1.5820059289034547e+18,"@MASK @MASK @MASK Follow up the few leaked contents of the case. It is not just one time. I has inflicted bodily harm to her, threatened her life and so on. This is not just about the audio or rape. There are other charges against him. ",1,0
2651,2651,1.5837343753339123e+18,"@MASK @MASK U still no get my point here, why saying u are Muslim in first place that my quetion to u. Most ppls are comment here are Muslim Christian eather harballist. But u post it here that u are Muslim. Who ask u that in first place that my quetion to u. Will alls excited seeing alive! ",1,0
1863,1863,1.575440087277392e+18,@MASK @MASK @MASK @MASK @MASK Is that a clean room of ISRO?,0,0
3120,3120,1.5835904285399654e+18,"@MASK You see what happened when we lowered the standards in 2008 Election ! I'm pretty sick of the Marxist left continually trying to dumb things down. Millie and the boys need to go, nail polish and all... ",1,0
4941,4941,1.580225316613927e+18,Every one knows that demonetisation neither helped  clinching black money nor  corruption nor circulation of fake money. But demonetisation was ordered by the PM at his own whim & fancy overnight that was very sensational & a big big jolt to the public.  Can a PM do any thing?,0,0
3166,3166,1.5835846088759703e+18,One thing I've noticed is that we lack the conceptual tools to really pursue objective/goal-driven activities or internal development. 2/7,0,0
2684,2684,1.583733240611115e+18,"@MASK @MASK Kindly help address this situation..it's now getting out of hand: I trust you are well.  Sometimes back I mentioned the issue of absentee Somali/Muslim father's.  Here where we stay, Rangers Court,South C,Nairobi, over 50% of the homes are owned by ",1,0
706,706,1.5818637965821952e+18,"@MASK @MASK @MASK Is it deflection or did I directly reject the premise of your question? Do you know what deflection is? Its changing the subject, like you did when you mentioned marital rape which was completely irrelevant. Do you know what pregnancy is? It happens when adults have sex. ",1,0
414,414,1.58199957206247e+18,@MASK She has really done some things she needs to answer for…voting on the Inflation Reduction Act for one. If Virginians spend the time to read the bill…they would never re-elect her…..the proof is in the fine print‼️‼️,1,0
483,483,1.582026028834136e+18,"@MASK @MASK 400 years of kidnap rape, slavery, slaughter and terror, then another 150 of lynching, terror , segregation and terror. Black people age 7 to 70 murdered in their homes and in the streets by police. Hmm, can’t for the life of me think why there would be any hard feelings🤷🏾‍♂️ ",2,0
5445,5445,1.5835734013521756e+18,"@MASK @MASK Johnson protected a sex offender, broke every possible lockdown rule, lied to us about it and killed thousands through incompetence.  I can’t stand Sunak either but I’d sooner have him as PM because at least he’s a passable attempt at a human. ",2,0
2034,2034,1.583423356208304e+18,"Department of Homeland Security has announced that all migrants and border crossers shall be referred to as the following:  ""Refugees And Persons Incoming - Seeking To Stay - Future US Citizens""  RAPIST FUCS. #securetheborder ",2,0
2906,2906,1.5772101967826412e+18,"@MASK @MASK lying to incite. clearly executing taqqia. only Muslim men tried to attend to practice mandated love jihad. ask your mosque to organise garbas if you all seem so keen, we will support that. U won't, u don't respect any other faiths, u follow a physco death cult. Same world over ",1,0
2173,2173,1.583576305832165e+18,"@MASK Bloody luv you, got me throu lockdown with your “Lives” lying next to my husband snoring 😂 You have worked hard for the success achieved already, sure the best is yet to come.Lived my life after loosing my son to the sport we both loved, no regrets as someone sang #Believe♥️Xx ",0,0
5108,5108,1.5800710861544855e+18,"AG: the question is today- what are we asking for a declaration?.  Justice Gavai: Mr Attorney, what is sought to be argued is whether such demonetisation can be done by power under 24 & 26 or a separate statue is necessarily.   #SupremeCourt #Demonetisation ",0,0
1118,1118,1.580639512656769e+18,@MASK @MASK @MASK @MASK Yes sure. You can do that in secularism without any issue.,0,0
1522,1522,1.5986093652879852e+18,@MASK @MASK @MASK @MASK @MASK Indian veterans survive on their hard work. Unlike Pak Army which survives on blood and sweat of the masses despite having lost half of the nation it inherited. Generals thrive while the masses beg.,2,0
3223,3223,1.5835793397773765e+18,"@MASK @MASK @MASK @MASK @MASK Totally aware, then you know LA COUNTY is ran by Unions and the Marxist left of the Democratic Party. Do you think they care that Black Americans are losing jobs because everyone that crosses the border can LEGALLY WORK for a cheaper price??? Bass is part of that machine ",1,0
2727,2727,1.5832334903502725e+18,So funny how some European Countries forcefully makes people accept the LGBT society and calls it freedom of expression but denies the same people the right to wear Hijab 🧕 and that’s not called Oppression,1,0
1704,1704,1.5785380679665992e+18,@MASK @MASK @MASK Don't trust someone where open defecation is still a problem in the society they come from 🫤,1,0
5202,5202,1.5792998637661102e+18,"@MASK Ohh, I should consider only note ban , forget about Covid, Global impacts, Ukraine conflict, currency manipulation by US etc. should consider only demonetisation. ",1,0
1344,1344,1.3029247015687045e+18,"@MASK say due to urban flooding and flash flooding homes are damaged livestocks dead, agriculture crops destroyed, and millions of people are displaced. In India's Assam nearly 3 million people have been displaced due to floods. on webinar by SDPI Pakistan ",1,0
3300,3300,1.3663708480686203e+18,@MASK Modi is a Oscar winner in acting we won’t believe in him. He is the worst PM in operation and has done nothing to TN. Let him take back farmer’s bill or NEET first.,2,0
5335,5335,1.5775549174218957e+18,"@MASK @MASK Demonetisation was conceived as a continuous washing machine mechanism. It will receive post-8th November, 2016 counterfeit currency notes of highest denomination through banks and will issue the official ones to Modi""fied"" depositors. ~Modi bin Tughlaq ",2,0
2368,2368,1.5835441398364283e+18,@MASK Guess you should really think about what you want to use your phone for then :3,0,0
1142,1142,1.580624486369751e+18,"@MASK What does secularism mean to them? Was he high on something? if choice is a priority, than why does he wear the cloak to court ,why not his home dress or even in boxers ? Why because the uniform code of the court demands it,so does educational institutions!! ",1,0
5309,5309,1.5780336016769188e+18,@MASK What about Modi and his antics - he is the only one who can use his mother for self propaganda- make her stand in a q for money during demonetisation.,2,0
3504,3504,1.5858616721323087e+18,"A train of thought I had:  Initially, when BCCI made it equal pay for both Teams, I thought why are both teams being paid equal when the Men's team is generating atleast 10x more revenue.   Then I said to myself, think from another perspective:",0,0
3191,3191,1.583582041144103e+18,i’ll be back every 2-4 months to remind all of u that i have her btw,1,0
4525,4525,1.5851125681208812e+18,@MASK Love you @MASK,0,0
3041,3041,1.5731811972196805e+18,@MASK Good morning,0,0
829,829,1.580667852922966e+18,"@MASK @MASK @MASK @MASK I’m assuming by cultural madness you mean the end of coverture, domestic violence being outlawed, marital rape being outlawed, and the end of discrimination against women in politics, the workforce, and education? ",1,0
3483,3483,1.5858700035928883e+18,"@MASK @MASK @MASK @MASK Yes, very true. IPL had changed the way the cricket is played al over the world. It changed players life etc.",0,0
765,765,1.5814399287679836e+18,"@MASK @MASK Most jurists hold that rape is committing zinā by force. Al-Shāfi‘ī defined rape as: ""Forcing a woman to commit zinā against her will"". In Islamic law, it is commonly: ""Forcible sexual intercourse by a man w a woman who is not legally married to him"". Marital rape doesn't exist. ",1,0
2326,2326,1.5835471111107625e+18,@MASK False. Florida led the nation. Gov. Lee permitted my county mayor to impose a needless mask mandate on us with a punishment of up to a year in a jail for a single violation. You can’t do that and say we led the nation in COVID-19 protections from government mandates.,1,0
4602,4602,1.5858684284887572e+18,"@MASK And Congress is the largest owner of Slaves under Nehru-Vadra ""Masters"".",2,0
1940,1940,1.5751501532874957e+18,@MASK Wtf is this? I can make a modern and 10x better website for you for free. You seriously released a tender for making this sh|t!,2,0
1243,1243,1.5463364242487214e+18,All those who are only blaming @MASK for water logging! Should also need to understand that these floods (urban flooding) is mostly because of plastic! Before blaming anyone adk yourself did you threw empty plastic bottle in Dustbin? Polythenes on road? #ahmedabadrain,0,0
3386,3386,1.5811653748126228e+18,@MASK The acquittal is based on mere violation of not taking a sanction under UAPA. The Bombay HC has not acquited them based on merits of the cases. the case against them stands.,0,0
