,Unnamed: 0,id,tweet,offense,codemixed
2980,2980,1.5769676310638756e+18,"@MASK Lol ! What a hypocrite you are !!! Ppl like you never felt ashamed when so many Hindu girls were brutally murdered because of love jihad .If you feel ashamed ,try another religion but please don’t spill venom against my religion .I am glad that this is happening now. ",1,0
2311,2311,1.5835478722926592e+18,@MASK When Trump was hawking phony cures for COVID-19 people died as he tried to look smart! Just like in the movie THE THIRD MAN hawking phony cures is a felony worth 15 years in jail for each death!,1,0
2017,2017,1.5834255570980045e+18,@MASK Would you make it Law for every new building to have BRITISH solar panels fitted. Will you stop migrants crossing the Channel. A case of we do not know who you are without paperwork.  Will you nationalise the utilities companies and run them as a none profit organisations.,0,0
2064,2064,1.5834201967058698e+18,"@MASK @MASK I'm a migrant. Other migrants moved here from the UK at the same time we did, all followed the Skilled Migrantion route.  I'm white, but some of those other UK migrants are of Asian & African heritage.  Why do Australians assume all British migrants are white? It's racist. ",1,0
5438,5438,1.5835738527008276e+18,"""...And here comes James fucking Rolfe who decided to snap his fingers during lockdown and suddenly he's starts getting big time shows at packed bloody conventions, and they're crap!""  Honestly kinda feels like a slap in the face to a lot of us performers that've put in the grind ",1,0
3332,3332,1.36196051892011e+18,"@MASK @MASK @MASK @MASK Do your homework please. Your lack of knowledge on the Farmer's bill coupled with these foreign powers trying to jump on this ""Stand with the farmers bandwagon"" to please a few of you without truly understanding with the bill entails, all this is sickening to see ... ",0,0
5087,5087,1.580079121727918e+18,"Justice Nazeer: The earlier demonetisation.. is it similar to this one?   Divan: The answer is yes and no.. in terms of texture, this is very different because it's over 86%   Chidambaram: Earlier, it was 10,000 and 5000 rupee notes.   #SupremeCourt #Demonetisation ",0,0
1395,1395,1.6007879492677345e+18,@MASK @MASK 1. Country First 2. Respect for Indian Army 3. Respect for culture 4. Remove the corrupt and criminals 5. Need logical spokesman 6. Don't forget the values 7. Don't loot the people 8. Don't make promises you are not able to fulfill 9. Don't target a party on one persons doing.,0,0
2417,2417,1.5835406729170327e+18,@MASK @MASK @MASK @MASK The  Governor of Virginia is talking about covid-19 mandates. In Virginia parents will get to decide whether their children get covid-19 vaccines or not.,0,0
5357,5357,1.5769893071346852e+18,@MASK The avg wedding costs about 5 lakhs and gives work to a large group of people ! Your idea feels similar to demonetisation !,0,0
1862,1862,1.575444703537148e+18,@MASK Okay,0,0
3554,3554,1.5858544115861422e+18,@MASK Let’s talk the same in next year CWC. BCCI does the same.,0,0
2965,2965,1.5770212405017354e+18,@MASK 52 envoys are not hiding their identity.   52 envoys are not there for #LoveJihad.   There is difference between Jihadis and envoys  But who will teach #Ndtv   They don't know even the difference between Anti Hindu Propaganda and journalism  Segregation started from Muslims sidr,1,0
3252,3252,1.583575935353094e+18,@MASK You don't know what socialism is. I  a fan of Marxist socialism. Please tell us what you learned in economics what is Marxist. This is your homework assignment,0,0
4155,4155,1.180386440389124e+18,@MASK @MASK You are whining about delayed flight. Think of delayed justice to millions of undertrials.,0,0
3020,3020,1.5811693371170734e+18,@MASK @MASK This is how conversion mafias who want to loot adivasi land for free by converting them this is how they run the propaganda and stop development @MASK should look into it,0,0
1748,1748,1.576326644888785e+18,Open defecation has become a business of the day in Yendi senior high school due to luck of toilet facility for both boys and girls and we are therefore appealing to benevolent association/ organizations to come to the aid of the students @MASK,0,0
1280,1280,1.545612040676561e+18,"@MASK @MASK @MASK Flooding is a natural disaster in those countries. It is caused by factors that beyond the control of man e.g storms,heavy rainfall (can only lead to river flooding)  , snow melting e.t.c In nigeria, floods are caused by human factors e.g poor urban planning, terrible  drainage. ",0,0
2837,2837,1.5831824623010488e+18,"@MASK @MASK @MASK @MASK Y are a drama queen crying for seeing women wearing a hijab. Hijab is obligation an a must in Islam, the end. I am Muslim not y, to say anything about my religion ",1,0
4258,4258,1.1344762410696783e+18,". @MASK we have normative rule of law. Almost 70% of prisoners are undertrials. Minus confession, the conviction rate is under 10%, the lowest in the world. You cannot have liberal values in society unless there is rule of law.",0,0
234,234,1.582019732705665e+18,@MASK @MASK @MASK @MASK Then bull market took over. Recessions suck! If you prepare for long term you’ll be fine. Inflation likely drops fast early 2023. After holiday spending people will need to save to pay their credit card bills. Market likely rebounds strong 12-18 months after inflation corrects.,0,0
3226,3226,1.5835788160724664e+18,@MASK who else would it even be,0,0
4068,4068,1.549301091732316e+18,Let's hope that both State & Central Govts are serious in controlling  rising prison costs due to   increasing Jail inmates due to higher crime rates in all segments of Society and inadvertant judicial delays in delivering justice / deciding on bails of undertrials. @MASK,0,0
1067,1067,1.5807258994646917e+18,@MASK @MASK @MASK @MASK @MASK Yes you are right secularism is a religion that worships physical things made by people. You cannot comprehend a God that you cannot see or control. Secularism does not protect God or those who worship God. Christians do pay taxes so what are you talking about? The Church?,0,0
1933,1933,1.5751538271619727e+18,@MASK @MASK @MASK @MASK @MASK If nature hurt humans species thn wt? If u choose to die thn die lol let other try to find solutions of surviving lol.,0,0
3562,3562,1.5858525333226824e+18,@MASK @MASK This is blind decision how they can demand equal wages what about their contribution to bcci if you want equality then increase the wages of daily labour equally with government employees 😡😡😡😡,1,0
207,207,1.5820198804626555e+18,"@MASK You are blaming all this on Biden???? Inflation started to really climb in June '20. Joe wasn't in office. Republicans voted for Corporate price gouging, the baby formula crisis, higher gas prices, higher drug prices. Stop projecting Republican guilt on Biden!!! ",0,0
1052,1052,1.5688655717978767e+18,Men in India really just want to go forward with their actions without ever being questioned. That's the only reason why they're against #MaritalRape laws. Obstructing your future plans much?,0,0
2925,2925,1.5771740319538463e+18,"@MASK Then, ""love jihad"" she is proud. ",1,0
3428,3428,1.5809257026015764e+18,"and void. In the case of the other four, the court held that the advisory committee that submits a ""report"" to the sanctioning authority on the prosecutability of the accused under the UAPA did not apply its mind and automatically forwarded the advice. This, too, is an (7/13) ",0,0
2453,2453,1.583699619594502e+18,"@MASK @MASK We cannot call one of ours as Dalit Muslims. If it happens it’s a grave mistake and Allah may punish us. It’s our community to help all our folks. Not to call them and be complicit with the apartheid caste system which islam bans fully, any kind of discrimination. ",0,0
3711,3711,1.5858533445385093e+18,"Year 2012   - His worst year. Failed as a captain miserably in all formats including IPL and CLT20   - However, he had just led the team to WC and 2nd IPL in 2011 and also went on to win CT in 2013.   Law of averages ..   Won ICC events in 2011 and 2013   Can't win every year.",0,0
3630,3630,1.5858437701423596e+18,"#bcciwomen Absolutely absurd and unjustified decision to give equal match fee to females Level of female cricketers is very low, no one is even interested in watching them play. Rather than wasting money on fem cricketers bcci could have utilized all this money in much better way",1,0
2030,2030,1.5834238390649692e+18,"@MASK Qatar is a cancer to gay people and migrant workers, and football, and pollution, and human rights. ",1,0
3569,3569,1.5858518073096315e+18,@MASK @MASK @MASK @MASK @MASK Pay is never based on work it is based on outcome in every field,0,0
1020,1020,1.5688945317305508e+18,#MaritalRape. I have not married to save myself from women.  #BoycottMarriage  untill marital rape laws are made gender neutral.,1,0
5286,5286,1.5783320628679148e+18,@MASK Can you share one article that says Pakistan economy tanking due to India's demonetisation?  Are you seriously telling me that Modi is not sitting on corruption? Why GSPC sold despite claims of finding highest gas quantity in the world?   I don't think you know anything. 🤣,0,0
4467,4467,1.5858496090539622e+18,@MASK either that’s a girl who’s never had any outside interaction or a very gay man,1,0
150,150,1.582020255689605e+18,"@MASK Don’t vote for democrats. More Americans need inflation to go down & affordable food & affordable gas again, & police protection from rampant crime, & a sovereign safe America to raise our children in WAY MORE than those who need an abortion or teachers talking sex with kids. ",1,0
1299,1299,1.544717315530494e+18,"One strong downpour, and it’s an urban flood already ",0,0
1170,1170,1.580610031305003e+18,@MASK Hence kill a goat and eat it.,0,0
605,605,1.5820029592103813e+18,@MASK @MASK @MASK @MASK You mean the system that punishes rape. Lots of people like you seem to not want to punish rape. Vile.,0,0
